zone_id,sensor_id,pipe_id,timestamp,water_supplied_litres,water_consumed_litres,flow_rate_lps,pressure_psi,temperature_c,leak,latitude,longitude
Raipur,S515,P25,2024-02-06 04:26:00,2789.44,2447.56,46.01,18.62,36.59,1,21.245005148882896,81.63798215391147
Bhilai,S990,P40,2024-08-24 14:57:00,3644.36,2994.33,37.89,28.3,23.49,0,21.214471551686586,81.42951313171488
Bilaspur,S414,P36,2024-02-11 11:11:00,1169.59,984.6,16.96,52.44,20.74,0,22.077148288904436,82.13022985230756
Durg,S826,P3,2024-11-26 22:02:00,2824.15,2503.42,33.97,38.16,29.15,0,21.19631677756687,81.2763957047576
Durg,S638,P18,2024-01-13 22:27:00,4149.2,4094.73,41.57,31.3,35.12,0,21.185440663544014,81.27680013431643
Raipur,S623,P2,2024-08-26 08:53:00,2716.54,2667.08,19.61,39.23,32.52,0,21.25239571621952,81.63383364845211
Bilaspur,S903,P17,2024-02-09 00:47:00,4955.0,3735.24,5.77,40.22,23.15,1,22.077950051486027,82.138217110462
Raipur,S698,P11,2024-02-03 03:58:00,3577.56,2898.98,11.13,53.76,31.52,0,21.252535378238093,81.62048391615171
Durg,S947,P40,2024-06-12 21:25:00,2419.37,2133.73,42.29,52.01,32.38,0,21.193285973447054,81.27839435280187
Raipur,S859,P70,2024-07-04 02:07:00,4809.09,4212.14,18.9,34.08,34.18,0,21.241802270309705,81.63653260666688
Durg,S249,P3,2024-04-10 06:44:00,4101.32,3820.93,42.94,16.51,29.2,1,21.181874684308063,81.28074874107551
Raipur,S626,P77,2024-06-17 23:01:00,3535.64,2801.18,10.15,43.06,37.94,0,21.258249775850473,81.62969644141809
Bilaspur,S200,P56,2024-05-19 17:02:00,3420.3,3034.47,41.99,16.73,32.06,1,22.08164111417355,82.14554323659351
Durg,S985,P99,2024-11-24 01:25:00,4914.32,4868.93,8.0,52.51,28.62,0,21.19914529591826,81.29291472321444
Bhilai,S827,P97,2024-01-10 01:30:00,1703.1,1555.37,30.15,30.6,37.31,0,21.212833333689296,81.41895500355807
Bilaspur,S941,P74,2024-04-12 13:11:00,4490.09,3721.64,42.38,58.3,22.45,0,22.076979146443048,82.13874596268734
Bhilai,S837,P53,2024-06-11 21:00:00,4902.48,3597.63,22.43,39.1,27.67,0,21.209340440877806,81.43687081837918
Bilaspur,S622,P100,2024-10-13 17:25:00,1398.5,1222.95,7.99,58.36,32.49,0,22.079324352251376,82.13419973754598
Bilaspur,S852,P64,2024-04-13 14:35:00,2473.09,2409.0,26.78,38.8,35.27,0,22.086342635274768,82.12914184294526
Durg,S871,P97,2024-07-14 00:26:00,1635.13,1489.96,14.04,31.57,23.48,0,21.195807977992104,81.27544295183371
Raipur,S176,P26,2024-10-23 07:45:00,2979.62,2943.82,16.67,53.25,32.87,0,21.241771693679876,81.62668598509052
Bhilai,S367,P24,2024-04-23 21:34:00,2105.8,1678.5,24.05,33.41,29.15,0,21.2030459894666,81.41994931766914
Bilaspur,S841,P1,2024-09-29 21:07:00,4661.67,3878.83,13.75,55.21,28.58,0,22.080055403605314,82.13214398768761
Bilaspur,S179,P55,2024-09-16 05:08:00,1064.4,817.59,14.2,45.93,20.45,0,22.085398482757547,82.13206400087546
Bhilai,S767,P60,2024-10-30 02:12:00,4393.44,4072.19,45.56,52.09,23.23,0,21.21122556122961,81.43030931588832
Bilaspur,S570,P6,2024-01-31 10:03:00,2921.66,2409.81,47.69,31.08,22.46,0,22.07323619218052,82.14806436360529
Durg,S162,P58,2024-05-24 22:00:00,2569.54,2440.96,5.45,25.84,23.88,0,21.196572821631598,81.28707752920673
Durg,S385,P44,2024-08-05 14:35:00,2533.31,1821.22,38.5,42.16,25.02,0,21.18796617385186,81.27636289955278
Bilaspur,S739,P15,2024-05-19 21:23:00,1085.63,1011.74,39.37,35.75,33.94,0,22.083394477312375,82.13295632548858
Raipur,S860,P20,2024-11-05 12:55:00,2230.9,1769.4,45.93,23.05,33.47,0,21.250469469089822,81.63393860393039
Bhilai,S886,P8,2024-05-02 13:02:00,4519.78,3496.09,17.54,46.0,30.34,1,21.203979323584615,81.43764363338182
Bilaspur,S294,P80,2024-07-22 07:23:00,3369.51,2655.01,20.64,44.06,36.68,0,22.072202615155714,82.13352757348221
Bilaspur,S262,P35,2024-12-13 02:11:00,2803.97,2162.6,25.07,55.4,33.71,0,22.08878356874519,82.14379115621652
Bhilai,S800,P72,2024-01-16 15:11:00,4521.69,3697.91,9.43,50.29,21.92,0,21.206865504232244,81.43643072328871
Raipur,S529,P87,2024-12-21 14:14:00,1933.77,1716.0,48.37,43.55,32.21,0,21.258973509871954,81.63183317688022
Raipur,S196,P68,2024-01-28 12:15:00,1969.8,1497.4,21.45,16.13,22.47,0,21.250131930847978,81.63286148307128
Durg,S831,P62,2024-10-13 21:19:00,949.17,828.79,36.42,38.73,23.39,0,21.198085194986042,81.2794443139049
Durg,S935,P48,2024-10-13 07:22:00,3542.18,2895.4,43.38,34.91,35.39,0,21.187812044260156,81.27538086755226
Raipur,S382,P94,2024-01-18 01:16:00,2850.96,2385.13,19.03,22.93,23.22,0,21.25103318395573,81.62620646828104
Durg,S461,P84,2024-02-15 19:26:00,854.24,729.05,34.02,41.92,31.13,0,21.195411731125958,81.27966720741411
Bhilai,S452,P2,2024-10-08 18:04:00,2744.68,2562.27,13.28,26.84,24.12,0,21.20839007390861,81.42638281103505
Bilaspur,S714,P59,2024-09-27 05:45:00,3704.59,2933.31,18.31,44.1,20.1,0,22.08409410706616,82.13401814619469
Durg,S960,P67,2024-10-17 18:02:00,2864.05,2299.24,35.32,26.24,21.18,0,21.184075866200466,81.27975824332026
Raipur,S260,P22,2024-01-31 21:37:00,1813.34,1293.02,13.76,18.64,33.51,0,21.246718016036453,81.61991401049248
Durg,S338,P15,2024-06-20 17:20:00,3208.99,2848.57,13.21,27.81,35.15,0,21.190638869026486,81.27798332682559
Durg,S586,P69,2024-10-02 13:03:00,4433.25,3116.09,36.37,37.46,28.7,1,21.20021663818116,81.29112161635248
Bilaspur,S550,P63,2024-01-13 17:25:00,812.78,772.23,36.79,19.57,31.54,0,22.07334641925802,82.13479949360372
Raipur,S803,P33,2024-06-23 06:28:00,2117.96,1531.19,29.64,47.53,25.4,0,21.24814283848488,81.63958162802713
Bilaspur,S347,P27,2024-09-07 13:36:00,2930.27,2116.84,14.08,47.13,35.63,0,22.08647599838541,82.1334806761295
Bilaspur,S983,P59,2024-03-10 13:56:00,815.35,706.98,11.34,59.65,20.38,0,22.078440179344735,82.13946444580948
Raipur,S255,P73,2024-10-11 07:39:00,816.69,700.74,14.12,36.67,24.19,0,21.24214172885607,81.62270096564409
Durg,S415,P50,2024-07-01 00:52:00,2199.4,2183.21,41.6,58.74,34.05,0,21.18761748769439,81.28550337849187
Raipur,S303,P18,2024-03-09 22:30:00,1973.79,1515.04,19.18,53.88,36.68,0,21.258413574038133,81.63701039569943
Raipur,S826,P93,2024-08-29 01:42:00,4898.41,3969.22,25.9,37.15,29.87,0,21.242561941204116,81.63927472798993
Bilaspur,S975,P79,2024-07-30 23:38:00,2286.19,1616.2,15.63,21.84,22.11,0,22.080196598147,82.13677142349995
Raipur,S156,P41,2024-05-30 00:12:00,4197.61,3450.14,27.08,18.62,30.44,0,21.250658700701166,81.63674964013934
Bhilai,S344,P2,2024-10-09 20:56:00,3020.22,2709.3,15.22,23.35,37.49,0,21.204384160318668,81.41929340800907
Raipur,S756,P8,2024-12-21 10:45:00,995.4,950.25,21.66,45.59,28.69,0,21.255717893637744,81.63441237016596
Durg,S452,P1,2024-06-06 14:44:00,3554.16,2844.82,41.08,55.15,22.56,0,21.19666386211148,81.27624436055501
Durg,S276,P65,2024-03-03 23:37:00,1800.45,1631.79,44.59,42.64,26.12,0,21.194855759800237,81.28943106487819
Durg,S349,P92,2024-04-19 14:44:00,1047.72,848.55,47.6,46.85,23.31,0,21.18914225927044,81.28937681755421
Durg,S994,P39,2024-04-12 04:09:00,1814.88,1595.13,28.82,16.7,35.53,0,21.187624589816995,81.2937864249693
Raipur,S190,P62,2024-09-01 14:26:00,4358.05,4246.64,20.61,33.82,34.45,0,21.252325077129832,81.63015953035108
Raipur,S167,P3,2024-05-11 09:39:00,1922.61,1462.72,9.77,40.78,20.31,0,21.253390442036164,81.63148716701217
Raipur,S612,P95,2024-02-19 19:56:00,2087.55,1894.37,16.26,32.27,28.55,0,21.249069861466243,81.63311365081135
Bhilai,S862,P36,2024-02-20 12:46:00,1959.93,1814.04,25.06,41.56,21.55,0,21.207376298131056,81.42936978272716
Bilaspur,S808,P80,2024-06-22 00:48:00,3956.68,3555.87,18.06,49.95,25.45,0,22.07011004685497,82.14465198764094
Bhilai,S926,P11,2024-07-06 14:56:00,2577.06,2311.75,35.7,26.31,24.18,0,21.209126613608593,81.4384768729659
Bilaspur,S601,P6,2024-12-04 23:59:00,3292.12,3267.36,22.68,29.43,23.83,0,22.08486992254653,82.13942506291563
Bilaspur,S970,P1,2024-09-07 03:57:00,2131.87,1974.75,10.1,38.91,36.66,0,22.075652571496978,82.14250229510043
Raipur,S884,P66,2024-08-27 15:27:00,2012.02,1589.51,20.4,39.48,25.59,0,21.245756194603697,81.62620191006371
Raipur,S532,P16,2024-10-28 09:37:00,1498.13,1477.05,25.5,47.78,23.65,0,21.257835571397298,81.63866919330407
Raipur,S916,P46,2024-04-10 17:05:00,3455.2,2767.19,25.56,16.75,21.69,0,21.24477540641536,81.6372417885065
Bilaspur,S933,P72,2024-12-15 17:52:00,4298.4,3933.88,9.55,28.51,28.21,0,22.071375921664956,82.14788600339122
Durg,S555,P20,2024-11-07 13:14:00,2481.12,2155.18,13.14,22.96,28.99,0,21.1858349470611,81.27769184086468
Bhilai,S590,P57,2024-06-30 19:22:00,4541.53,4532.66,10.7,25.01,27.48,0,21.209507450221626,81.42084395377425
Raipur,S572,P49,2024-12-04 11:26:00,4589.78,3249.84,39.45,56.33,20.78,1,21.245546022308922,81.63349908395756
Bilaspur,S215,P28,2024-10-20 20:47:00,2736.4,2646.86,25.9,40.4,34.92,0,22.087157443336608,82.14634077393644
Raipur,S189,P83,2024-02-01 08:59:00,2186.26,1951.83,26.56,36.5,36.05,0,21.246837177910436,81.62607620691499
Raipur,S714,P37,2024-02-06 12:04:00,4247.14,4076.69,16.45,45.23,22.55,0,21.250232601117396,81.63612738929602
Durg,S887,P84,2024-03-10 02:38:00,2785.04,2025.64,13.76,56.0,36.46,0,21.181546323114624,81.27932261325107
Bilaspur,S251,P53,2024-12-06 18:36:00,4338.22,3424.73,14.15,30.78,21.35,0,22.071432356083978,82.14345759228331
Durg,S730,P12,2024-10-25 09:10:00,4616.99,3662.64,40.64,58.48,22.24,0,21.192484062002038,81.28725409284543
Bilaspur,S822,P69,2024-06-20 19:47:00,4287.85,3517.94,11.68,21.48,25.32,0,22.088075568688385,82.14806017950664
Bhilai,S296,P96,2024-04-07 20:24:00,2492.1,2026.47,27.54,16.72,36.56,0,21.204086080076443,81.42794283148105
Raipur,S544,P55,2024-05-04 18:19:00,3253.28,2893.12,25.43,55.98,25.85,0,21.25747925122168,81.63865126311919
Raipur,S561,P75,2024-11-15 15:45:00,1168.18,983.82,7.49,54.8,23.77,0,21.243291170753842,81.62805759655426
Bhilai,S566,P62,2024-11-06 00:23:00,4191.27,3452.91,17.1,46.97,33.55,0,21.210236445729816,81.43753112383071
Raipur,S109,P54,2024-02-24 03:05:00,1893.44,1506.4,30.31,19.46,26.63,0,21.260032260071377,81.63295463362384
Durg,S352,P28,2024-08-14 23:58:00,3448.21,3297.01,39.63,15.37,37.98,0,21.196058593824834,81.28395242853423
Durg,S381,P16,2024-07-12 19:00:00,3688.46,3390.86,25.84,27.03,20.85,0,21.197792841151163,81.28566299562323
Bilaspur,S701,P30,2024-03-12 16:36:00,4769.57,4202.21,37.64,16.19,26.14,0,22.088367768426778,82.12975665055349
Durg,S554,P97,2024-11-11 12:06:00,2347.42,2111.82,40.54,18.39,29.26,1,21.19529324152753,81.2813118562867
Durg,S626,P30,2024-10-15 08:13:00,3139.18,2320.4,41.32,18.82,28.3,1,21.183875943407354,81.27697951072861
Bhilai,S871,P96,2024-12-01 08:22:00,3778.45,3679.7,14.5,44.74,29.1,0,21.209936775818388,81.42150972576428
Bilaspur,S367,P23,2024-11-21 23:04:00,1304.19,960.14,9.99,23.43,33.85,0,22.073852119740874,82.1490710600744
Bilaspur,S463,P5,2024-02-11 11:35:00,3686.75,3064.46,31.62,40.47,32.7,0,22.07570754746264,82.133065746876
Bhilai,S473,P95,2024-03-02 23:31:00,2586.25,2151.6,45.23,33.1,22.22,0,21.20928335259654,81.43740545863966
Bilaspur,S758,P10,2024-11-19 12:14:00,2512.96,2491.75,11.29,21.53,36.34,0,22.075720913494948,82.13516471016814
Durg,S633,P26,2024-01-19 13:23:00,2514.38,2102.78,42.46,54.49,34.49,0,21.193630561552812,81.28416076305972
Raipur,S695,P72,2024-04-24 03:08:00,1899.64,1365.75,42.11,32.42,30.91,0,21.255673123943122,81.62660353852367
Durg,S352,P49,2024-11-22 07:08:00,1582.05,1424.19,30.53,46.51,27.66,0,21.188933172190815,81.27853550300156
Bhilai,S160,P62,2024-04-09 20:47:00,3306.16,2835.69,43.29,38.2,28.36,0,21.21368287398531,81.43225954536837
Raipur,S469,P27,2024-10-11 00:26:00,1985.85,1677.82,32.4,29.6,31.03,0,21.256508814089266,81.62016981879769
Bilaspur,S544,P42,2024-06-10 14:00:00,3315.61,3014.95,17.96,49.84,30.34,0,22.073292396176072,82.14164468912784
Durg,S357,P59,2024-02-26 07:23:00,1962.6,1705.59,17.43,47.57,27.73,0,21.19235315078912,81.27834210477515
Raipur,S733,P87,2024-11-02 22:12:00,1312.98,995.54,37.23,15.26,20.51,0,21.25867972308847,81.6217046947313
Raipur,S376,P92,2024-10-05 11:57:00,1633.86,1458.3,8.97,34.4,33.53,0,21.250040199951258,81.62141219695451
Durg,S182,P87,2024-07-31 11:15:00,2220.61,1869.89,31.71,30.4,23.88,0,21.18173231864013,81.28196885788816
Raipur,S143,P51,2024-11-09 08:08:00,3545.61,3261.59,46.92,59.56,31.61,0,21.254752101268277,81.63819886910332
Raipur,S473,P4,2024-04-24 17:00:00,3655.26,2608.61,46.68,40.26,27.03,1,21.251767446723864,81.62746350080847
Bhilai,S783,P68,2024-05-24 21:58:00,2634.81,2613.93,6.93,53.61,30.35,0,21.213882934728506,81.42100917552818
Bhilai,S751,P31,2024-10-15 05:53:00,3631.7,3516.36,33.38,26.88,22.9,0,21.21481306824944,81.43625961684714
Bhilai,S194,P67,2024-06-17 14:28:00,3620.72,2586.53,9.35,46.41,22.37,0,21.20652415324173,81.4277600075819
Durg,S460,P49,2024-05-16 03:36:00,1088.33,981.66,26.5,27.2,25.23,0,21.198390701614027,81.28335784786009
Bilaspur,S401,P72,2024-02-09 20:49:00,1693.22,1536.27,42.32,16.19,29.22,1,22.08262992400911,82.14635397611137
Bhilai,S524,P45,2024-12-21 05:53:00,1247.47,1077.44,23.95,32.43,31.89,0,21.21089429167473,81.42902587717063
Bhilai,S593,P52,2024-05-16 18:18:00,1401.45,1232.55,49.68,27.74,32.27,0,21.206175455951456,81.43583221972388
Durg,S712,P10,2024-05-28 18:59:00,2789.96,1978.3,20.22,49.79,26.79,0,21.19155361017362,81.29058508498588
Bilaspur,S535,P76,2024-01-30 11:02:00,3047.26,2492.97,17.37,39.4,28.89,0,22.069860885676896,82.14880424607773
Bhilai,S817,P76,2024-08-12 15:42:00,1418.7,1158.72,36.9,25.34,30.58,0,21.20482284719709,81.42079315704727
Durg,S248,P75,2024-11-11 06:33:00,1267.14,1152.22,39.35,51.36,26.73,0,21.19422581037051,81.28079586217136
Bhilai,S415,P3,2024-07-20 17:23:00,1963.45,1757.77,43.01,37.01,24.34,0,21.21320452588384,81.42590211020291
Bhilai,S685,P1,2024-03-02 19:43:00,2947.13,2362.07,11.73,44.6,26.32,0,21.199993283777232,81.42768463348217
Bilaspur,S604,P35,2024-03-06 20:37:00,2141.52,1906.88,42.98,24.21,31.37,1,22.084408712735538,82.1381428869096
Durg,S470,P35,2024-08-23 15:12:00,2609.02,2120.49,15.34,38.8,26.69,0,21.193762315764854,81.28330450612792
Bhilai,S603,P91,2024-03-01 07:27:00,1804.21,1521.2,42.48,15.61,32.89,0,21.207353343325494,81.43156908894643
Raipur,S120,P73,2024-07-18 17:16:00,4532.8,4472.32,27.56,38.54,27.43,0,21.24155646436586,81.62204062408678
Durg,S696,P55,2024-02-21 22:29:00,2207.92,2082.11,44.58,19.91,33.35,1,21.1815482339955,81.28039010029332
Bhilai,S292,P92,2024-05-25 21:10:00,3873.51,3733.27,27.9,24.28,36.66,0,21.202905476684126,81.42672436255006
Raipur,S804,P81,2024-06-25 03:17:00,1342.62,1072.23,27.33,51.44,32.97,0,21.251113358906373,81.62913349331947
Bhilai,S378,P75,2024-04-04 21:52:00,1639.05,1248.79,19.71,47.78,21.32,0,21.212123553665208,81.43097681590723
Raipur,S629,P33,2024-03-24 14:06:00,4966.72,3751.9,26.9,55.97,34.74,1,21.24931428190106,81.62288830789467
Durg,S913,P44,2024-01-29 23:31:00,1364.83,1362.58,27.1,53.72,26.73,0,21.1884884061014,81.29072501065642
Durg,S740,P24,2024-01-28 09:32:00,2418.23,2234.7,16.95,20.66,28.55,0,21.20007504084767,81.2817411628729
Durg,S450,P90,2024-06-06 21:49:00,3516.34,2814.98,7.36,53.08,22.29,0,21.19700339937838,81.28435021483034
Durg,S584,P3,2024-01-05 00:10:00,1262.1,1172.48,41.64,40.33,32.55,0,21.192262698178105,81.28796770312582
Raipur,S575,P1,2024-01-31 15:36:00,4181.05,3452.13,45.14,51.82,24.31,0,21.24804561537788,81.63365576545624
Raipur,S111,P36,2024-01-23 01:06:00,1881.85,1382.24,43.2,45.23,24.42,0,21.24775016762581,81.6394400926906
Raipur,S727,P69,2024-08-09 22:32:00,2971.47,2766.41,29.88,58.69,25.98,0,21.2483569755772,81.63732795985956
Bhilai,S917,P76,2024-05-31 23:45:00,3619.97,2858.9,35.01,33.6,30.0,0,21.212738181105312,81.42553695028273
Bilaspur,S498,P13,2024-12-08 03:35:00,4888.11,4354.89,25.63,20.78,25.29,0,22.079325722245603,82.14148900532922
Durg,S865,P19,2024-05-07 05:31:00,2281.35,2023.45,5.61,38.02,29.29,0,21.186272262698264,81.27936091829405
Bhilai,S805,P13,2024-05-28 09:16:00,2278.73,1602.58,12.65,55.75,23.39,0,21.217051117171692,81.42450724466164
Bhilai,S607,P52,2024-09-12 04:49:00,3680.94,2649.06,6.13,16.79,34.82,0,21.214868695587946,81.43720741682196
Bhilai,S950,P83,2024-02-05 13:56:00,2559.42,2094.27,49.34,46.5,32.73,0,21.212188706357168,81.4280630963137
Durg,S831,P97,2024-07-24 11:39:00,1226.1,1056.75,9.83,47.37,33.43,0,21.19541427260957,81.27867341529104
Durg,S688,P7,2024-08-10 14:13:00,2329.58,1780.83,43.94,26.01,34.21,0,21.188458359331005,81.29032890575269
Bhilai,S980,P95,2024-05-09 01:08:00,1057.91,770.22,48.05,46.99,29.24,0,21.202164739820677,81.43702962991034
Bhilai,S509,P62,2024-03-08 17:54:00,1545.07,1293.97,8.23,25.58,20.58,0,21.21085265961613,81.42335506986146
Durg,S791,P39,2024-08-29 15:01:00,4534.3,3600.04,16.07,47.35,28.18,0,21.182625164152316,81.28629903336801
Bilaspur,S604,P7,2024-03-14 05:09:00,1854.17,1655.15,7.36,30.89,25.09,0,22.07398634548287,82.13152358997458
Bhilai,S979,P70,2024-04-20 04:59:00,3188.2,3006.41,35.24,19.77,35.24,0,21.210638661294443,81.41874723257129
Raipur,S439,P93,2024-04-29 15:51:00,1319.21,986.3,44.6,24.89,24.78,1,21.25608258566492,81.63686565998358
Bhilai,S402,P95,2024-08-23 01:30:00,3840.67,3829.72,19.59,59.19,28.69,0,21.2143583286829,81.42157102285677
Bhilai,S704,P50,2024-10-29 19:43:00,3796.65,3572.16,8.29,27.63,20.79,0,21.20428708159081,81.4194529597082
Bhilai,S649,P20,2024-08-06 13:36:00,1676.98,1283.97,29.03,55.8,28.81,0,21.209106706504333,81.43593633935413
Bilaspur,S439,P48,2024-06-10 05:43:00,1338.05,1003.53,26.96,58.27,35.7,0,22.076820796240234,82.1309375726372
Bilaspur,S246,P27,2024-06-17 02:28:00,2758.75,2208.03,40.66,46.4,28.52,0,22.080003198598657,82.12955389600994
Bilaspur,S259,P63,2024-03-09 07:08:00,3271.0,2442.92,19.04,16.09,21.94,0,22.08585430627833,82.14600477581173
Bilaspur,S754,P33,2024-11-01 01:28:00,2376.29,1842.91,39.31,44.31,23.85,0,22.08781210990114,82.14100529150619
Raipur,S915,P89,2024-05-02 23:58:00,1748.47,1503.0,32.55,32.66,26.65,0,21.26036472426877,81.63772709306711
Raipur,S636,P2,2024-09-03 04:05:00,2986.33,2149.55,7.79,46.36,23.78,0,21.250337290045042,81.63466002204905
Raipur,S400,P31,2024-03-18 07:37:00,1254.2,1147.84,11.1,49.99,24.0,0,21.259804679831728,81.62637439734702
Bhilai,S349,P65,2024-09-16 05:56:00,1376.23,1240.89,26.15,56.99,25.81,0,21.204060859033174,81.41946309541501
Bilaspur,S366,P50,2024-12-01 10:26:00,1054.88,989.36,8.97,32.33,29.61,0,22.085054506943777,82.1292784776193
Durg,S495,P73,2024-11-15 07:44:00,2895.92,2529.72,11.88,31.59,36.91,0,21.188535151409763,81.29392331689623
Durg,S285,P82,2024-10-28 21:33:00,1768.17,1696.47,10.96,18.32,27.54,0,21.18534199575692,81.29161192959745
Raipur,S756,P22,2024-03-19 10:15:00,4433.06,3320.85,20.74,41.49,29.05,1,21.243793821804246,81.6387986646164
Raipur,S136,P6,2024-07-16 16:46:00,3892.56,2850.95,24.67,28.04,28.75,0,21.249443792266177,81.63191415516307
Bhilai,S449,P40,2024-07-16 09:24:00,4016.37,3285.46,40.68,22.37,30.03,1,21.199414791977148,81.4264010445372
Bilaspur,S944,P78,2024-01-27 14:37:00,3918.72,2896.55,45.96,20.0,22.41,1,22.086721308847277,82.13274466251283
Durg,S782,P53,2024-01-03 10:44:00,1033.11,954.13,30.66,48.2,23.8,0,21.196484486335752,81.28990535921578
Bhilai,S981,P99,2024-09-27 02:43:00,4136.7,3983.32,27.37,29.5,20.66,0,21.21580181963378,81.42043659106304
Bhilai,S613,P84,2024-10-11 05:44:00,1452.99,1235.26,28.47,21.85,37.98,0,21.205595916191623,81.42729879558703
Durg,S364,P9,2024-06-09 20:27:00,4619.73,4614.6,26.04,48.51,22.9,0,21.190321856319713,81.27921156795743
Raipur,S369,P38,2024-05-13 21:43:00,2495.93,2137.93,43.42,38.97,27.76,0,21.243704681511453,81.63812589790585
Bilaspur,S359,P4,2024-09-16 09:30:00,4932.41,4575.3,47.97,26.89,30.74,0,22.07246464063296,82.1309999514401
Bilaspur,S689,P56,2024-02-20 10:21:00,2821.79,2467.5,24.66,22.74,37.89,0,22.07849021364955,82.1404443568051
Bhilai,S498,P85,2024-02-23 23:30:00,3287.52,2915.45,8.86,15.89,24.0,0,21.202202096983374,81.42943857324587
Durg,S804,P52,2024-03-03 20:38:00,2373.18,1883.66,20.14,38.0,34.03,0,21.19988715421373,81.27814690254709
Bilaspur,S827,P93,2024-06-09 01:00:00,4760.01,4376.56,19.05,19.48,33.18,0,22.074927010579,82.14427587104933
Raipur,S531,P10,2024-11-28 06:28:00,1164.01,922.1,37.34,18.62,33.29,0,21.252636136244583,81.62382983867138
Bilaspur,S743,P30,2024-07-25 23:45:00,4893.72,4859.89,24.08,28.69,21.61,0,22.07816701011557,82.14658945719198
Bilaspur,S937,P59,2024-05-13 21:22:00,3009.2,2453.66,21.05,38.32,26.91,0,22.082366862835222,82.14327810404178
Bilaspur,S160,P94,2024-03-09 11:57:00,2131.23,1644.64,26.66,17.06,25.86,0,22.082652410674427,82.13642249036407
Bhilai,S136,P95,2024-12-03 17:15:00,1589.6,1286.53,41.12,53.71,37.71,0,21.210527081565395,81.4379631461034
Durg,S341,P70,2024-04-13 09:45:00,4024.6,3200.99,17.16,43.3,25.46,0,21.189038256473996,81.29376529442622
Bhilai,S206,P10,2024-06-05 19:26:00,1858.72,1559.8,40.58,32.45,26.0,0,21.214398964362456,81.4278438318572
Raipur,S710,P15,2024-09-17 18:10:00,1863.29,1772.77,42.73,47.51,33.86,0,21.254093933082867,81.63234977526035
Bhilai,S599,P77,2024-01-20 18:49:00,1218.83,947.41,9.51,55.46,36.94,0,21.208345887069537,81.42848198266904
Durg,S505,P69,2024-04-11 05:27:00,4271.75,3726.03,47.62,35.87,27.59,0,21.18045032678667,81.28132635001272
Bilaspur,S177,P12,2024-07-29 09:29:00,4020.02,3376.15,45.82,41.59,23.7,0,22.078674939583962,82.13891570442628
Raipur,S606,P11,2024-06-08 13:08:00,3065.41,2819.78,40.61,39.02,34.96,0,21.249250213874255,81.63129536224235
Raipur,S329,P70,2024-09-09 18:01:00,4288.42,3583.16,10.61,57.34,21.83,0,21.24443839272657,81.6363656124795
Durg,S273,P17,2024-06-27 12:52:00,894.43,870.22,16.95,31.68,36.45,0,21.19150046952892,81.28938029578335
Durg,S845,P66,2024-03-20 00:33:00,1190.83,1130.61,7.93,16.52,25.88,0,21.18823048413193,81.2823953313523
Durg,S401,P9,2024-10-18 14:00:00,1797.77,1595.17,36.96,30.78,30.74,0,21.196038540502016,81.28184880433055
Durg,S162,P64,2024-08-26 09:05:00,4739.83,4596.51,9.37,49.88,32.65,0,21.200037075065925,81.28978734610796
Bilaspur,S136,P47,2024-04-29 14:44:00,2886.67,2735.75,9.83,22.08,27.06,0,22.079604191047963,82.13362994726194
Durg,S985,P45,2024-02-21 22:31:00,1768.11,1399.87,45.96,54.65,31.87,0,21.189551475211044,81.29036825208075
Raipur,S499,P5,2024-08-06 23:33:00,4060.0,3699.19,30.98,40.42,31.38,0,21.24198726631594,81.6203482090208
